id,condition,lon,lat,average_delay
2743,A,90.7330660097222,23.9798693555555,0.0
2745,A,90.7403769,23.9820949046511,0.0
2749,A,90.7463042965517,23.9858674793103,0.0
2752,A,90.7532248432835,23.990556033582,0.0
2754,A,90.7598198171428,23.9941083857142,0.0
2757,A,90.7631233928571,23.9959048614285,0.0
2760,A,90.7646600762645,23.9967209346303,0.0
2763,A,90.7668094552631,23.9978465210526,0.0
2765,A,90.7721521084745,24.0004307077966,0.0
2767,A,90.7803512152381,24.0029299085714,0.0
2770,A,90.7897196461956,24.0070461755434,0.0
2774,A,90.7929978532786,24.0092648319672,0.0
2777,A,90.8047933831081,24.017088827027,0.0
2779,A,90.8106968749999,24.02083753125,0.0
2782,A,90.8196663277397,24.0265370705479,0.0
2785,A,90.8239100752212,24.0292368238938,0.0
2787,A,90.82998264,24.03293827,0.0
2792,A,90.836181023897,24.0367807158088,0.0
2795,A,90.839737291866,24.0388256425837,0.0
2797,B,90.8435872876237,24.0402499861386,0.0
2801,A,90.8492013705128,24.0415876141025,0.0
2802,A,90.8507908529411,24.0419424588235,0.0
2804,B,90.8544734826241,24.0427281904255,0.0
2807,C,90.8627111031847,24.0473250375796,0.0
2809,C,90.8621389,24.0469163,0.0
2812,A,90.86466112,24.0488598266666,0.0
2815,A,90.8662369438095,24.0499496980952,0.0
2819,A,90.8748203075342,24.0514739136986,0.0
2822,A,90.8794649810679,24.0515123332524,0.0
2825,A,90.8867556359999,24.051945936,0.0
2828,A,90.8995070612359,24.0529865382022,0.0
2832,A,90.9042270932584,24.0533500728089,0.0
2837,A,90.9171551633663,24.0543720039603,0.0
2838,A,90.9219844076923,24.0547692461538,0.0
2844,A,90.9403576433962,24.0560775943396,0.0
2848,A,90.9466630574394,24.0566190626297,0.0
2850,A,90.94963869,24.05680001,0.0
2854,B,90.9566094040678,24.0571261871186,0.0
2858,C,90.9618464976744,24.0575284209302,0.0
2860,A,90.9696097102564,24.0570292230769,0.0
2861,B,90.9702615688984,24.0569460077753,0.0
2862,A,90.9703191637149,24.0569370090712,0.0
2865,A,90.9715766505399,24.056740537365,0.0
2867,C,90.9749282241758,24.0562322813186,0.0
2868,A,90.9758210810631,24.0561301760797,0.0
2876,A,90.9899559638888,24.0510367472222,0.0
2878,A,90.9917788393501,24.0487508700361,0.0
2881,A,91.002856945,24.0389204749999,0.0
2882,A,91.00294548875,24.03890138125,0.0
2883,B,91.0073885975903,24.0372837831325,0.0
2884,A,91.0078243349397,24.0371713445783,0.0
2887,A,91.0141653302583,24.0361734756457,0.0
2889,C,91.0167899586206,24.036609297318,0.0
2894,C,91.0192405388316,24.0370228044673,0.0
2896,C,91.0249768686747,24.0381318831325,0.0
2900,A,91.0283545969512,24.0387242460365,0.0
2902,A,91.029738534756,24.0389837051829,0.0
2905,A,91.0313271862608,24.0393066780869,0.0
2908,A,91.0418025459574,24.0413173178723,0.0
2913,A,91.0514490347732,24.0429516049676,0.0
2914,A,91.0572613235421,24.0436153462203,0.0
2915,A,91.0574751535637,24.0436397647948,0.0
2919,A,91.0678533509803,24.0448417137254,0.0
2922,A,91.0717645204391,24.0453431709459,0.0
2925,B,91.0871321797969,24.0472281396954,0.0
2928,A,91.0917317660899,24.0477840564013,0.0
2930,A,91.101047168,24.0488999558947,0.0
2936,A,91.1150526926666,24.0569775626666,0.0
2940,A,91.1240952818181,24.0577411621212,0.0
2945,C,91.1335655494926,24.0564689616685,0.0
2947,A,91.1409459727838,24.0555222130637,0.0
2951,C,91.1461905260355,24.0548028893491,0.0
2956,B,91.1550920076824,24.0537436912932,0.0
2957,A,91.1618387292217,24.0529286690161,0.0
2961,A,91.166790652071,24.0523182005917,0.0
2962,A,91.1669109218934,24.0523004491124,0.0
2966,C,91.1748803058741,24.0490325114685,0.0
2968,A,91.1772486309178,24.0444605850241,0.0
2970,C,91.1858224356608,24.0427906760598,0.0
2976,A,91.1957517562814,24.0429401919598,0.0
2980,A,91.200538271134,24.0430772680412,0.0
2981,C,91.2045500397094,24.0429702404358,0.0
2984,B,91.2101575271111,24.0407262413333,0.0
2988,A,91.2176082783418,24.043172678511,0.0
2990,C,91.2138333,24.0419719,0.0
2991,A,91.2178701375634,24.0432555888324,0.0
2997,A,91.2390337290381,24.0498387163339,0.0
3001,A,91.2438914899799,24.057338552505,0.0
3004,A,91.2530700166065,24.065947923225,0.0
3009,B,91.256625424852,24.0691040355029,0.0
3010,A,91.2603098812854,24.072462410775,0.0
3012,A,91.2661291399141,24.0778696446351,0.0
3017,A,91.2762214315789,24.0822501969473,0.0
3019,A,91.2807562536263,24.0830965810989,0.0
3021,A,91.2840123147971,24.0852408324582,0.0
3024,B,91.2885035489301,24.0909137298145,0.0
3028,A,91.2911522986301,24.0972482904109,0.0
3031,A,91.2979448987927,24.1042590088531,0.0
3034,C,91.3024099465696,24.1097965209979,0.0
3039,A,91.310849880808,24.1178998672727,0.0
3043,B,91.3167782581947,24.1243593059382,0.0
3045,A,91.3222117568138,24.1327827852207,0.0
3050,A,91.3250301847682,24.1391103339955,0.0
3054,A,91.3335726396475,24.1440329295154,0.0
3058,B,91.3420528395136,24.1463656258358,0.0
3062,A,91.3440217214953,24.1468901205607,0.0
3063,A,91.3458216457317,24.1475431932926,0.0
3067,C,91.3476775494773,24.1504398675958,0.0
3070,A,91.3487842322033,24.1545094189265,0.0
3073,A,91.348830879661,24.1562806240113,0.0
3075,A,91.3489047233128,24.158845592638,0.0
3077,A,91.3489536829351,24.1607536901023,0.0
3078,A,91.3490109626373,24.1626046967032,0.0
3081,A,91.3490274,24.1656872448275,0.0
3083,B,91.3490274,24.1671222482758,0.0
3084,A,91.3490274,24.1698043993902,0.0
3089,A,91.3490552,24.1720276505154,0.0
3091,A,91.3493166873661,24.1762611963597,0.0
3095,A,91.3501544568,24.1824936827999,0.0
3096,A,91.350516708,24.188343818,0.0
3099,A,91.3505278,24.1914097549132,0.0
3101,A,91.3507017061425,24.1957657783783,0.0
3103,A,91.3511658801864,24.1995860414918,0.0
3106,A,91.3514541310023,24.2014256480186,0.0
3108,A,91.3525778725806,24.2054472164516,0.0
3109,A,91.3531927209677,24.2066638674193,0.0
3111,A,91.3544752496551,24.2085601744827,0.0
3115,A,91.3569636109263,24.2120458313539,0.0
3119,A,91.3608968426153,24.2166045893846,0.0
3121,A,91.3618835066153,24.2176577813846,0.0
3122,A,91.3629662360759,24.2188854253164,0.0
3125,A,91.3639615960674,24.2206161977528,0.0
3128,A,91.3647176883248,24.223148515736,0.0
3129,A,91.3652380040089,24.2270687986636,0.0
3131,A,91.3655151567928,24.227627081069,0.0
3133,A,91.3660478097995,24.2287000300668,0.0
3137,A,91.3672956666666,24.2324161,0.0
3138,A,91.3675381501165,24.2333514895104,0.0
3140,A,91.3683910708092,24.2373891878612,0.0
3144,A,91.3690145280397,24.240104416129,0.0
3146,A,91.370552332392,24.2453919661129,0.0
3149,A,91.3715551882857,24.2483684288571,0.0
3150,A,91.3728521116417,24.2510285976119,0.0
3153,A,91.3747529907407,24.2539687209876,0.0
3155,A,91.376727700573,24.2565296885386,0.0
3157,A,91.3782461,24.2588610764705,0.0
3160,A,91.3788860833333,24.2599490343137,0.0
3161,B,91.3809022189091,24.2634051199999,0.0
3164,B,91.3820406225454,24.26536022,0.0
3166,A,91.3837600983706,24.2686782376782,0.0
3170,A,91.3898493161512,24.2711294189003,0.0
